X1,mod_agency,maj_agency_cat,vendor_name,street_address,city,state,zipcode,maj_fund_agency_cat,contracting_office_agency_id,dollars_obligated,description_of_contract_requirement,vendor_cd,place_of_performance_city,pop_state_code,place_of_performance_congressional_district,product_or_service_code,unique_transaction_id,vLocation,popLocation,beltway,vlon,vlat,plon,plat,beltwayMetro,gcBeltFund,gcMetroBeltFund,majAgency
24308,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,121012788,"IRAQ PRODUCTION FUNDING, FUEL FUNDING",NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",a6ce6b714cc3476f9a5fa612165117e4,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
26228,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,66720486.86,QORVO DMS,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",22e24a2756cb4982bd06b16940da0d40,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
26335,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,198077329.55,LRIP 10 NON-ANNUAL SUSTAINMENT,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",92c1488f9b0b48f6bb7b2d7b28793963,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
26337,1700: DEPT OF THE NAVY,9700: Department of Defense,BELL BOEING JOINT PROJECT OFFICE,401 TILTROTOR DR PLANT A,AMARILLO,TX,79111,9700: Department of Defense,1700: DEPT OF THE NAVY,66873208,THE PURPOSES OF THIS MODIFICATION ARE: 1) TO ADD CLIN 0403 FOR THE PROCUREMENT OF A CONGRESSIONAL PLUS-UP CV-22 AIRCRAFT; 2) TO INCORPORATE A LOT 18/FY14 DE-OBLIGATION; AND 3) TO INCORPORATE NO-COST SIRFC BORROW-PAYBACK LANGUAGE ON ADDED NSP CLINS 0108 AND 0109.,NA,AMARILLO,TX,TX13,"1510: AIRCRAFT, FIXED WING",29e6f88952b0497c8f792ffdafcedb43,"AMARILLO, TX","AMARILLO, TX",notInBeltway,-101.8312969,35.2219971,-101.8312969,35.2219971,notInBeltway,0,0,Department of Defense
27941,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,50789047.01,IGF::OT::IGF INCREMENTAL FUNDING MOD,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",4a47b736fb4742d5bf48166ccdb172e1,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
28523,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,2288e5,TAIWAN F-16 A/B BLOCK 20 RETROFIT PROGRAM,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",f708919cc66f44738adbc478e2dab99b,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
28795,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 HICKS RD,ROLLING MEADOWS,IL,60008,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,82706910,CY16 HARDWARE BASE-BUY ORDER,NA,ROLLING MEADOWS,IL,IL08,"1510: AIRCRAFT, FIXED WING",b675c4e56e78426ea4926ab3647bd63c,"ROLLING MEADOWS, IL","ROLLING MEADOWS, IL",notInBeltway,-88.0131275,42.0841936,-88.0131275,42.0841936,notInBeltway,0,0,Department of Defense
29774,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,56239977.33,ACAT 1D PRESIDENTIAL AIRCRAFT RECAPITALIZATION,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",8c68716a055c4b66a47125b37c59cba6,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
32076,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,86 SOUTH COBB DR,MARIETTA,GA,30063,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,132600829,"C-130J, FMS FRANCE, 2 KC-130J AIRCRAFT",NA,MARIETTA,GA,GA11,"1510: AIRCRAFT, FIXED WING",abcf599ef3404ccbbf2151ee5a5a6688,"MARIETTA, GA","MARIETTA, GA",notInBeltway,-84.5499327,33.952602,-84.5499327,33.952602,notInBeltway,0,0,Department of Defense
32877,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,2814816489,ACAT I/KC-46/LRIP 1 AND 2 PRODUCTION OPTION EXERCISE,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",0e29c920e8c741278a980e5e94c5eed7,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
33563,1700: DEPT OF THE NAVY,9700: Department of Defense,BELL BOEING JOINT PROJECT OFFICE,401 TILTROTOR DR PLANT A,AMARILLO,TX,79111,9700: Department of Defense,1700: DEPT OF THE NAVY,302256832.24,"THIS MODIFICATION PROVIDES FOR THE LONG LEAD PRODUCTION MATERIALS AND THE MANUFACTURE AND DELIVERY OF MV-22 TILT ROTOR AIRCRAFT PURSUANT TO THE VARIATION IN QUANTITY CLAUSE IN SUPPORT OF THE GOVERNMENT OF JAPAN, AS WELL AS THE INCORPORATION OF SFD ECP 1044.2.",NA,AMARILLO,TX,TX13,"1510: AIRCRAFT, FIXED WING",897d94ef543b455e86d68f56d7252b1c,"AMARILLO, TX","AMARILLO, TX",notInBeltway,-101.8312969,35.2219971,-101.8312969,35.2219971,notInBeltway,0,0,Department of Defense
33606,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,85980342,AME FUNDING MOD,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",b9346c475da94e1c88ca49862fa75aa0,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
33613,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,3520 E AVE M,PALMDALE,CA,93550,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,35e6,B2 DMS-M EMD; INCREMENTAL FUNDING CLIN 1500,NA,PALMDALE,CA,CA25,"1510: AIRCRAFT, FIXED WING",5604ce6ade9947ebbd54a4308c2986b1,"PALMDALE, CA","PALMDALE, CA",notInBeltway,-118.1164613,34.5794343,-118.1164613,34.5794343,notInBeltway,0,0,Department of Defense
33705,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,3520 E AVE M,PALMDALE,CA,93550,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,4934e4,DMS-M INCREMENTAL FUNDING AND SECTION E UPDATE,NA,PALMDALE,CA,CA25,"1510: AIRCRAFT, FIXED WING",cd36a53d1b7a4610a2f453507e2475c3,"PALMDALE, CA","PALMDALE, CA",notInBeltway,-118.1164613,34.5794343,-118.1164613,34.5794343,notInBeltway,0,0,Department of Defense
37612,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,167833706.37,THE PURPOSE OF THIS MODIFICATION IS TO DEFINITIZE THE BLOCK 3I/3F UCA.,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",df0286766c27487eb8e589e49c668c3d,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
37843,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,89299340,F-35 LIGHTNING II COMMON SPARES,NA,ARLINGTON,TX,TX06,"1510: AIRCRAFT, FIXED WING",7d183a6f03d048e19d24c240da292c27,"FORT WORTH, TX","ARLINGTON, TX",notInBeltway,-97.3307658,32.7554883,-97.1080656,32.735687,notInBeltway,0,0,Department of Defense
40076,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,86 SOUTH COBB DR,MARIETTA,GA,30063,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,66411716,C-130J ACAT 1; NEW ACRN FOR CLIN 6005 FOR OCO FUNDING,NA,MARIETTA,GA,GA11,"1510: AIRCRAFT, FIXED WING",f352216a4fa5478798a69939fa86815d,"MARIETTA, GA","MARIETTA, GA",notInBeltway,-84.5499327,33.952602,-84.5499327,33.952602,notInBeltway,0,0,Department of Defense
40255,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,86 SOUTH COBB DR,MARIETTA,GA,30063,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,42296255.4,"ACAT I, AC/HC/MC-130J READINESS SPARES PACKAGES",NA,MARIETTA,GA,GA11,"1510: AIRCRAFT, FIXED WING",42a2f002acc34c54aea84239923645f1,"MARIETTA, GA","MARIETTA, GA",notInBeltway,-84.5499327,33.952602,-84.5499327,33.952602,notInBeltway,0,0,Department of Defense
40920,1700: DEPT OF THE NAVY,9700: Department of Defense,BELL BOEING JOINT PROJECT OFFICE,401 TILTROTOR DR PLANT A,AMARILLO,TX,79111,9700: Department of Defense,1700: DEPT OF THE NAVY,32401348,V22 TRAINING ECP15,NA,AMARILLO,TX,TX13,"1510: AIRCRAFT, FIXED WING",a475d604122742fba5cf4d6d1c7b5208,"AMARILLO, TX","AMARILLO, TX",notInBeltway,-101.8312969,35.2219971,-101.8312969,35.2219971,notInBeltway,0,0,Department of Defense
41065,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,306395263,LRIP 9 UCA,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",f0cadf3803604aada8287cb63a5da2c5,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
41066,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,875694369,LRIOP 9 UCA,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",5847c700e75d426a8520e210dd577c46,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
41516,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,129913018.43,"THE PURPOSE OF THIS MODIFICATION IS TO INCORPORATE EFFORTS WITH THE LRIP 9 PRODUCTION NON-RECURRING SPECIAL TOOLING/ SPECIAL TEST EQUIPMENT, LM STARS&MANUFACTURING SUPPORT EQUIPMENT FROM LM MST.",NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",aaf5dde2a6194d91bcd927e939d9b21f,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
41670,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,3520 E AVE M,PALMDALE,CA,93550,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,166791e3,ACAT 1D B-2 DMS-M EMD,NA,PALMDALE,CA,CA25,"1510: AIRCRAFT, FIXED WING",f5c63942ef924566a53bd07465d47846,"PALMDALE, CA","PALMDALE, CA",notInBeltway,-118.1164613,34.5794343,-118.1164613,34.5794343,notInBeltway,0,0,Department of Defense
41684,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,MCDONNELL DOUGLAS CORPORATION,2401 E WARDLOW RD,LONG BEACH,CA,90807,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,297818089,INDIA UNIQUE UCA DEFINITIZATION,NA,LONG BEACH,CA,CA47,"1510: AIRCRAFT, FIXED WING",945a013bda734732b02b16722c43458c,"LONG BEACH, CA","LONG BEACH, CA",notInBeltway,-118.1937395,33.7700504,-118.1937395,33.7700504,notInBeltway,0,0,Department of Defense
42029,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,181516490,DEFINITIZATION OF THIS UCA WILL BE CONDITIONED ON THE AWARD BY LM AERONAUTICS OF A COST PLUS FIXED FEE (CPFF) CONTRACT TO RAYTHEON SAS OF EL SEGUNDO CALIFORNIA FOR ALL PARTS AND SERVICES DESCRIBED IN THE DRAFT RAYTHEON PCAM AND NEGOTIATION MEMO NO: PNM-F35-14675-RAYTHEON-CLASSIFIED-EOL.,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",d13c2f5e39924814a2b399a468248188,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
42916,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,86 SOUTH COBB DR,MARIETTA,GA,30063,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,277192281,ACAT 1 C-130J 5 ADDITIONAL AIRCRAFT,NA,MARIETTA,GA,GA11,"1510: AIRCRAFT, FIXED WING",4f4dc461aaba4f2da0fef7f78dc0a83c,"MARIETTA, GA","MARIETTA, GA",notInBeltway,-84.5499327,33.952602,-84.5499327,33.952602,notInBeltway,0,0,Department of Defense
43709,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,99049562,"ACAT 1, KC-46, CONTRACT CHANGE PROPOSAL LAIRCM LRIP LOT 1&2",NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",4f7db1d85b6049d89dda9149fff05cc8,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
45176,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,86 SOUTH COBB DR,MARIETTA,GA,30063,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,55544387,"C-130J, FMS ISRAEL 7 LONG-LEAD DEFINITIZATION AND FULL AIRCRAFT PROCUREMENT",NA,MARIETTA,GA,GA11,"1510: AIRCRAFT, FIXED WING",bcdc15a89c454f2e9c43abb78f68d211,"MARIETTA, GA","MARIETTA, GA",notInBeltway,-84.5499327,33.952602,-84.5499327,33.952602,notInBeltway,0,0,Department of Defense
45748,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,17066 GOLDENTOP RD,SAN DIEGO,CA,92127,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,34127680,"ACAT II, GLOBAL HAWK, INCORPORATE CR 22318, AIRBORNE SIGNALS INTELLIGENCE PAYLOAD (ASIP) AND MAU",NA,SAN DIEGO,CA,CA49,"1510: AIRCRAFT, FIXED WING",3add629287e445db9b646884bb54c529,"SAN DIEGO, CA","SAN DIEGO, CA",notInBeltway,-117.1610838,32.715738,-117.1610838,32.715738,notInBeltway,0,0,Department of Defense
46374,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,5474e4,FUNDING ADD FOR FRP LOT II RAAF AIRCRAFT AND FRP LOT III RAAF LONG-LEAD MATERIAL.,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",842f7f6733c849c78994dbb47206da74,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46378,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,60871792,THE PURPOSE OF THIS MODIFICATION IS TO PROCURE PRODUCT SUPPORT AND SITE ACTIVATION OF P-8A AIRCRAFT FOR THE UNITED STATES NAVY AND ROYAL AUSTRALIAN AIR FORCE IN SUPPORT OF FRP II AND III (LOTS 6&7),NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",0a78a4c792804dfe9826f9c917de52d7,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46380,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,235273721,P-8A FRP 4 (LOT 8) ADVANCE ACQUISITION CONTRACT (LONG LEAD MATERIAL),NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",459edf6b01e14e15b77eeac4b0fb09ec,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46381,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,25254e4,P-8A RAAF FUNDS PLUS UP (LOTS 6 AND 7),NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",d6b560815242481ca22d86cf2559bf31,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46382,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,138130910,DEFIN ADDITIONAL LOT 7 A/C AND PROVIDE ACCELERATED PAYMENT FOR RAAF LOT A/C,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",19c1dc4c538d4708a608bad6c5e48e24,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46410,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,89034580,FUNDING ADD FOR FRP LOT II RAAF AIRCRAFT AND FRP LOT III RAAF LONG-LEAD MATERIAL.,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",1f145f9a38d741be906a7e05ed1d3517,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46412,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,2052571034,LOT 7 OPTION EXERCISE,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",f94090c8d0274959a541684a893990a5,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46413,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,138130910,UCA MODIFICATION TO ADD TWO ADDITIONAL FRP LOT III AIRCRAFT.,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",7730dd02d15043d68091805bf5f8cf63,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46430,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,100423110,THE PURPOSE OF THIS MODIFICATION IS TO PROCURE LONG LEAD MATERIAL IN SUPPORT OF P-8A RAAF.,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",7746aaa091234005bb8adfb2235b7c45,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46439,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,68409026,THE PURPOSE OF THIS MODIFICATION IS TO PROCURE LONG LEAD MATERIAL IN SUPPORT OF P-8A UK.,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",81130be77b8246ada154ffaacb2a8fa4,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
47584,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,MCDONNELL DOUGLAS CORPORATION,2401 E WARDLOW RD,LONG BEACH,CA,90807,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,83000172,"ACAT II, C-17, DEFINITIZATION OF KUWAIT C-17",NA,LONG BEACH,CA,CA47,"1510: AIRCRAFT, FIXED WING",21fbc8c7e3114e39bec700cc0d01c899,"LONG BEACH, CA","LONG BEACH, CA",notInBeltway,-118.1937395,33.7700504,-118.1937395,33.7700504,notInBeltway,0,0,Department of Defense
49455,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,SIERRA NEVADA CORPORATION,124 MIRACLE STRIP PKWY STE 503,MARY ESTHER,FL,32569,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,36617781.99,BUYING 6 AIRCRAFTS FOR LEBANON AIR FORCE,NA,MARY ESTHER,FL,FL01,"1510: AIRCRAFT, FIXED WING",234860aebafd46718b0177b47df20bd4,"MARY ESTHER, FL","MARY ESTHER, FL",notInBeltway,-86.6630098,30.4099215,-86.6630098,30.4099215,notInBeltway,0,0,Department of Defense
49600,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 HICKS RD,ROLLING MEADOWS,IL,60008,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,43881863,LAF LSPR CY16 PRICING TABLES,NA,ROLLING MEADOWS,IL,IL08,"1510: AIRCRAFT, FIXED WING",1a4c4a2b5f044fd983644d3c7ccc847b,"ROLLING MEADOWS, IL","ROLLING MEADOWS, IL",notInBeltway,-88.0131275,42.0841936,-88.0131275,42.0841936,notInBeltway,0,0,Department of Defense
49605,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 HICKS RD,ROLLING MEADOWS,IL,60008,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,41473327,"ACAT 3, CY16 ADDITIONAL LAIRCM LRU REQUIREMENTS",NA,ROLLING MEADOWS,IL,IL08,"1510: AIRCRAFT, FIXED WING",c985e645897e4286a803af669ed05550,"ROLLING MEADOWS, IL","ROLLING MEADOWS, IL",notInBeltway,-88.0131275,42.0841936,-88.0131275,42.0841936,notInBeltway,0,0,Department of Defense
49697,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2000 W NASA BLVD,MELBOURNE,FL,32904,9700: Department of Defense,1700: DEPT OF THE NAVY,139986957.72,IGF::OT::IGF MODIFICATION TO ADD AIRCRAFT JAA1,NA,MELBOURNE,FL,FL08,"1510: AIRCRAFT, FIXED WING",b63fad405dda4e389128918ac6211a3a,"MELBOURNE, FL","MELBOURNE, FL",notInBeltway,-80.6081089,28.0836269,-80.6081089,28.0836269,notInBeltway,0,0,Department of Defense
49698,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2000 W NASA BLVD,MELBOURNE,FL,32904,9700: Department of Defense,1700: DEPT OF THE NAVY,285975244,"JAPAN NRE, RECURRING PLUS SPARES AND SE OPTION",NA,MELBOURNE,FL,FL08,"1510: AIRCRAFT, FIXED WING",35fcf89cfb364edf89598dcd3cb215a2,"MELBOURNE, FL","MELBOURNE, FL",notInBeltway,-80.6081089,28.0836269,-80.6081089,28.0836269,notInBeltway,0,0,Department of Defense
49749,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2000 W NASA BLVD,MELBOURNE,FL,32904,9700: Department of Defense,1700: DEPT OF THE NAVY,49529415,ARP VECP AWARD,NA,MELBOURNE,FL,FL08,"1510: AIRCRAFT, FIXED WING",6dfc794056d544929c57c4c2ad315497,"MELBOURNE, FL","MELBOURNE, FL",notInBeltway,-80.6081089,28.0836269,-80.6081089,28.0836269,notInBeltway,0,0,Department of Defense
50192,1700: DEPT OF THE NAVY,9700: Department of Defense,LOCKHEED MARTIN CORPORATION,1 LOCKHEED BLVD,FORT WORTH,TX,76108,9700: Department of Defense,1700: DEPT OF THE NAVY,234600966.45,NON ANNUAL (LRIP 10)DEFINITIZE OF UCA,NA,FORT WORTH,TX,TX12,"1510: AIRCRAFT, FIXED WING",2337d2ac6c314840aa75e14b0c88406e,"FORT WORTH, TX","FORT WORTH, TX",notInBeltway,-97.3307658,32.7554883,-97.3307658,32.7554883,notInBeltway,0,0,Department of Defense
