X1,mod_agency,maj_agency_cat,vendor_name,street_address,city,state,zipcode,maj_fund_agency_cat,contracting_office_agency_id,dollars_obligated,description_of_contract_requirement,vendor_cd,place_of_performance_city,pop_state_code,place_of_performance_congressional_district,product_or_service_code,unique_transaction_id,vLocation,popLocation,beltway,vlon,vlat,plon,plat,beltwayMetro,gcBeltFund,gcMetroBeltFund,majAgency
25271,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,335230334.49,JOINT DIRECT ATTACK MUNITION (JDAM) 1325-01-642-XXXX MOD 03 TO LOT 20 DELIVERY ORDER - ADDITIONAL QUANTITIES AND CONTRACT TYPE CHANGE FROM FFP TO FPIF FOR JDAM TAIL KIT CLIN'S. CLIN 2049 REMAINS UNDEFINITIZED.,NA,SAINT LOUIS,MO,MO01,1325: BOMBS,d3e38fce2b3a463ca804f2c946c33fb8,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
25524,1700: DEPT OF THE NAVY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,1700: DEPT OF THE NAVY,33863858.45,F/A-18 AND EA-18G IPS IGF::OT::IGF,NA,SAINT LOUIS,MO,MO01,R706: SUPPORT- MANAGEMENT: LOGISTICS SUPPORT,df179c3cf9774b84a7e793a30db3330f,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
26711,2100: DEPT OF THE ARMY,9700: Department of Defense,"BOEING COMPANY, THE",5000 E MCDOWELL RD,MESA,AZ,85215,9700: Department of Defense,2100: DEPT OF THE ARMY,25088000.12,SDD RETROFIT KITS FOR APACHE AH64D LOTS 1-4,NA,MESA,AZ,AZ05,"1520: AIRCRAFT, ROTARY WING",1f79453611be4baaac2cf09541729333,"MESA, AZ","MESA, AZ",notInBeltway,-111.8314724,33.4151843,-111.8314724,33.4151843,notInBeltway,0,0,Department of Defense
28566,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,27085226,"IGF::OT::IGF ACAT II DMO, COMBINED F-15C/E MTC SIMULATOR SERVICES",NA,SAINT LOUIS,MO,MO01,R799: SUPPORT- MANAGEMENT: OTHER,79f1418b627c430084254e7d69f0e9d3,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
29078,1700: DEPT OF THE NAVY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,1700: DEPT OF THE NAVY,41420991.14,ECP 6459 ACMCS,NA,SAINT LOUIS,MO,MO01,1680: MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,e14006e698a84a73b852cf6c2991c7d1,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
30026,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000: National Aeronautics and Space Administration,"BOEING COMPANY, THE",3700 BAY AREA BLVD,HOUSTON,TX,77058,8000: National Aeronautics and Space Administration,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,3505e4,"IGF::OT::IGF THE COMMERCIAL CREW PROGRAM (CCP) COMMERCIAL CREW TRANSPORTATION CAPABILITY (CCTCAP) CONTRACT WILL PROVIDE COMPLETION OF THE DESIGN, DEVELOPMENT, TEST, EVALUATION, AND CERTIFICATION OF AN INTEGRATED CREW TRANSPORTATION SYSTEM (CTS) CAPABLE OF TRANSPORTING NASA CREW TO AND FROM THE ISS, IN ACCORDANCE WITH THE DESIGN REFERENCE MISSIONS AND NASA'S CERTIFICATION STANDARDS AND REQUIREMENTS. CERTIFICATION OF THE CTS WILL BE DETERMINED BY NASA. NASA PLANS TO ISSUE TASK ORDERS FOR POST CERTIFICATION MISSIONS (PCM) TO AND FROM ISS THAT INCLUDE GROUND, LAUNCH, LIFEBOAT, ON-ORBIT, RETURN AND RECOVERY OPERATIONS. THE MINIMUM QUANTITY OF MISSIONS TO BE ORDERED IS TWO (2) AND THE MAXIMUM POTENTIAL QUANTITY OF MISSIONS WHICH MAY BE ORDERED IS SIX (6). IN ADDITION, NASA MAY ISSUE TASK ORDERS FOR SPECIAL STUDIES USED FOR RISK REDUCTION AND OTHER PURPOSES RELATED TO THE CTS. NASA CERTIFICATION UNDER CLIN 001 IS COMPLETE WHEN THE CONTRACTOR'S CREW TRANSPORTATION SYSTEM (CTS) HAS MET NASA'S REQUIREMENTS FOR SAFELY TRANSPORTING CREW TO AND FROM THE INTERNATIONAL SPACE STATION (ISS) IN ACCORDANCE WITH DOCUMENTS IDENTIFIED IN SECTION C.1, SPECIFICATIONS/STATEMENT OF WORK. SUBCLINS 001A AND 001B, IDENTIFIED IN TABLE B.3, DDTE/CERTIFICATION SUBCLINS, ARE DELIVERY MILESTONES THAT REPRESENT COMPLETION OF REQUIRED WORK NECESSARY TO ACHIEVE NASA CERTIFICATION. DELIVERY PAYMENT FOR THE ISS DESIGN CERTIFICATION REVIEW (DCR) FOR THE CREWED FLIGHT TO THE ISS INCLUDES ALL WORK UNDER THIS CLIN THAT OCCURS FROM THE CONTRACT EFFECTIVE DATE THROUGH THE ISS DCR COMPLETION. THE DELIVERY PAYMENT FOR THE CERTIFICATION REVIEW (CR) WILL INCLUDE ALL WORK THAT OCCURS FROMTHE ISS DCR DELIVERY DATE THROUGH THE END OF THE DDTE/CERTIFICATION CLIN 001. IN ACCORDANCE WITH CLAUSE C.1, SPECIFICATION/STATEMENT OF WORK, THE TASK ORDERING PROCEDURES AND OTHER TERMS AND CONDITIONS IN THE CONTRACT, THE CONTRACTING OFFICER MAY ISSUE POST CERTIFICATION MISSION (PCM) TASK ORDERS. THE CONTRACTOR SHALL USE THE MISSION PRICING RATES SHOWN IN TABLE B.4.1, POST CERTIFICATION MISSION PRICES. THE PER MISSION PRICES ARE FOR A SINGLE ORDER AT THE PRICE STATED PER THE CALENDAR YEAR (CY) BASED ON THE NUMBER OF MISSIONS ORDERED. CTS FULL MISSION CAPABILITY PRICES SHALL BE BASED ON (1) FULFILLMENT OF THE DESIGN REFERENCE MISSION TO THE ISS FOUND IN CCT-DRM-1110, CREW TRANSPORTATION SYSTEM DESIGN REFERENCE MISSIONS, ATTACHMENT J-03, CONTRACT PERFORMANCE WORK STATEMENT, AND OTHER TERMS AND CONDITIONS IN THE CONTRACT AND (2) ALL INHERENT CTS CAPABILITIES THAT ARE WITHIN THE PROPOSED MISSION PRICES. IN ACCORDANCE WITH ATTACHMENT J-03, CONTRACT PERFORMANCE WORK STATEMENT, THE TASK ORDERING PROCEDURES AND OTHER TERMS AND CONDITIONS IN THE CONTRACT, THE CONTRACTOR SHALL PERFORM SPECIAL STUDIES, TEST AND ANALYSES, AS INITIATED BY WRITTEN DIRECTION FROM THE CONTRACTING OFFICER. BOEING CCTCAP POST CERTIFICATION MISSION 2 (PCM-2) TASK ORDER AGAINST NNK14MA75C CLIN 002, AS DESCRIBED IN CLAUSE B.4 POST CERTIFICATION MISSIONS (IDIQ)(CLIN 002) AND ALL OTHER APPLICABLE TERMS AND CONDITIONS.",NA,ORLANDO,FL,FL08,V126: TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: SPACE TRANSPORTATION/LAUNCH,7c31501dbd5b4dbaa98fd7e12b6f099d,"HOUSTON, TX","ORLANDO, FL",notInBeltway,-95.3698028,29.7604267,-81.3792365,28.5383355,notInBeltway,0,0,National Aeronautics and Space Administration
30273,2100: DEPT OF THE ARMY,9700: Department of Defense,"BOEING COMPANY, THE",5000 E MCDOWELL RD,MESA,AZ,85215,9700: Department of Defense,2100: DEPT OF THE ARMY,52149185,DEFINITIZE AN UNDEFINITIZED CONTRACT ACTION (UCA)FOR THE ACQUISITION OF 7 ADDITIONAL NEW BUILD AH-64E APACHE HELICOPTERS,NA,MESA,AZ,AZ05,"1520: AIRCRAFT, ROTARY WING",8dea3a2bd07a4bfb9e1f530330ba5f54,"MESA, AZ","MESA, AZ",notInBeltway,-111.8314724,33.4151843,-111.8314724,33.4151843,notInBeltway,0,0,Department of Defense
32010,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",6001 S AIR DEPOT BLVD,OKLAHOMA CITY,OK,73135,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,110713e3,"JAPAN AWACS DESIGN AND PRODUCTION INCREMENTAL FUNDING, STATEMENT OF WORK&CLAUSE UPDATE.",NA,OKLAHOMA CITY,OK,OK04,1560: AIRFRAME STRUCTURAL COMPONENTS,10053e0f113e40a3b788a4fde14e6c8f,"OKLAHOMA CITY, OK","OKLAHOMA CITY, OK",notInBeltway,-97.5164276,35.4675602,-97.5164276,35.4675602,notInBeltway,0,0,Department of Defense
32066,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",6001 S AIR DEPOT BLVD,OKLAHOMA CITY,OK,73135,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,3e7,JAPAN AWACS MCU DESIGN&PRODUCTION INCREMENTAL FUNDING,NA,OKLAHOMA CITY,OK,OK04,1560: AIRFRAME STRUCTURAL COMPONENTS,861dee4f3c364f00b3534d1092f5ad99,"OKLAHOMA CITY, OK","OKLAHOMA CITY, OK",notInBeltway,-97.5164276,35.4675602,-97.5164276,35.4675602,notInBeltway,0,0,Department of Defense
33133,1700: DEPT OF THE NAVY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,1700: DEPT OF THE NAVY,742e5,FLIGHT CONTROL SURFACES,NA,SAINT LOUIS,MO,MO01,1560: AIRFRAME STRUCTURAL COMPONENTS,5bd33ad2bc4144e8bff01911dded00a0,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
34867,97AS: DEFENSE LOGISTICS AGENCY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,97AS: DEFENSE LOGISTICS AGENCY,43375e3,17 FLIGHT CONTROL SURFACE NIINS; FUNDING MODIFICATION TO INCREASE FROM 50% TO 75% OBLIGATION,NA,SAINT LOUIS,MO,MO01,1680: MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,9bf10211d7c44a27ad4a9138f4377055,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
35106,1700: DEPT OF THE NAVY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,1700: DEPT OF THE NAVY,43354421,IGF::OT::IGF MQ-25 CONCEPT REFINEMENT EFFORT,NA,SAINT LOUIS,MO,MO01,AC13: R&D- DEFENSE SYSTEM: AIRCRAFT (ADVANCED DEVELOPMENT),5c86f1c2dd7f40dd8a252f1c184a476d,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
39104,1700: DEPT OF THE NAVY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,1700: DEPT OF THE NAVY,81271024,"EXERCISE OF OPTION CLINS, REVISION OF DELIVERY DATES, AND UPDATES TO GFP LIST IGF::OT::IGF",NA,SAINT LOUIS,MO,MO01,1410: GUIDED MISSILES,cdb29b10aba44b2980cc1aca6a55f82d,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
44597,97AS: DEFENSE LOGISTICS AGENCY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,97AS: DEFENSE LOGISTICS AGENCY,65019100,17 F18 A-D FLIGHT CONTROL SURFACE NIINS,NA,SAINT LOUIS,MO,MO01,1680: MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,aa640dccaa634f6d842e21c8e3493998,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
44598,97AS: DEFENSE LOGISTICS AGENCY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,97AS: DEFENSE LOGISTICS AGENCY,123222568,"WING SECTION,INNER",NA,SAINT LOUIS,MO,MO01,1560: AIRFRAME STRUCTURAL COMPONENTS,33fbe07d51de4495875ed5f3da16eea6,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
44599,97AS: DEFENSE LOGISTICS AGENCY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,97AS: DEFENSE LOGISTICS AGENCY,220960320,"FLAP SHROUD,AIRCRAF",NA,SAINT LOUIS,MO,MO01,1560: AIRFRAME STRUCTURAL COMPONENTS,c9d87dbca1bb457db0a0147a41228693,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
44601,97AS: DEFENSE LOGISTICS AGENCY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,97AS: DEFENSE LOGISTICS AGENCY,19791666.64,LH&RH INNER WINGS G 5/5 EACH NAVY; 1/1 FMS,NA,SAINT LOUIS,MO,MO01,1680: MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,9b76ca0b4645425681ed7ec294ca918f,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
45552,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,24407528,KC-46 MAINTENANCE TRAINING SYSTEM (MTS); ACAT I; FUNDING MODIFICATION,NA,SAINT LOUIS,MO,MO01,4920: AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,f7bd8710c8964674b70a64c94e2bdd20,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
45653,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,20432530,ACAT III KC-46 MAINTENANCE TRAINING SYSTEM (MTS),NA,SAINT LOUIS,MO,MO01,4920: AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,8683ef3c351a4bafbc214321b4555f1d,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
47669,97AS: DEFENSE LOGISTICS AGENCY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,97AS: DEFENSE LOGISTICS AGENCY,28065077.74,"8502701412!FITTING,STRUCTURAL",NA,SAINT LOUIS,MO,MO01,1560: AIRFRAME STRUCTURAL COMPONENTS,69f6b2ee84314c4a99819bec26a92ad1,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
48089,97AS: DEFENSE LOGISTICS AGENCY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,97AS: DEFENSE LOGISTICS AGENCY,2548e4,"DOOR,ACCESS,AIRCRAF",NA,SAINT LOUIS,MO,MO01,1560: AIRFRAME STRUCTURAL COMPONENTS,dae94d11f4a442c4b182eab3dce69bd2,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
48096,97AS: DEFENSE LOGISTICS AGENCY,9700: Department of Defense,"BOEING COMPANY, THE",6200 JS MCDONNELL BLVD,SAINT LOUIS,MO,63134,9700: Department of Defense,97AS: DEFENSE LOGISTICS AGENCY,22728598,"8500935623!STABILIZER,VERTICAL",NA,SAINT LOUIS,MO,MO01,1560: AIRFRAME STRUCTURAL COMPONENTS,07d82dc06d9f4d8ba3bdb4e8d5b84837,"SAINT LOUIS, MO","SAINT LOUIS, MO",notInBeltway,-90.1994042,38.6270025,-90.1994042,38.6270025,notInBeltway,0,0,Department of Defense
48334,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,48018835.08,IGF::OT::IGF F117 ENGINE,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,9a23771f6481477e9a24a56c588c094f,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48480,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,28251293.26,IGF::OT::IGF FY16 SUSTAINMENT MATERIAL IN SUPPORT OF C-17 FLEET,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,f8ca8873311c47aca6ed8ac5c1ccd4c6,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48509,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,84810739.66,IGF::OT::IGF F117 ENGINE SUSTAINMENT,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,b6db4493e2ea4cdc9250512f9ecdd0ab,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48511,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,72770843,IGF::OT::IGF C-17 SUSTAINMENT MATERIAL IN SUPORT OF C-17 FLEET,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,56986342ef934fce9731b46f8a52adbb,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48512,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,18708197.5,IGF::OT::IGF C-17 SUSTAINMENT MATERIAL IN SUPORT OF C-17 FLEET,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,5fed71b280b24112bc530c22b2fde179,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48514,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,59662682,IGF::CT::IGF C-17 AIRCRAFT MAINTENANCE,NA,HUNTINGTON BEACH,CA,CA48,J015: MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,3a11a8f3d00e4b358100e61b4ae134c2,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48522,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,26343212,IGF::OT::IGF C-17 SUSTAINMENT MATERIAL IN SUPPORT OF C-17 FLEET,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,5d16ced4572249df969a65eb6bf213f8,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48523,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,33289136,IGF::CT::IGF C-17 MAINTEANCE AND MODIFICATION LABOR FUNDING,NA,HUNTINGTON BEACH,CA,CA48,J015: MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,0a34ad3d5897483d8575a8dd371dc8e4,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48525,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,24252922.68,IGF::OT::IGF INCREMENTAL FUNDING FOR AIRCRAFT LABOR,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,90a4726032d14b47aff785e8189f8240,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48526,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,26266587.05,IGF::OT::IGF INCREMENTAL FUNDING FOR AIRCRAFT LABOR,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,4d4cff01db124b7f9135f2a1210aedd6,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48527,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,39745983.55,IGF::OT::IGF FY16 SUSTAINMENT MATERIAL IN SUPPORT OF C-17 FLEET,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,f5c0c6e59c1140b3aa6f84aa67a25a03,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48534,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,26296505,IGF::CT::IGF FY16 MX MODS LABOR TASKS,NA,HUNTINGTON BEACH,CA,CA48,J015: MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,db4bbff1e4bc4b67bf0e3808f91c22eb,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48538,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,101836849.5,IGF::OT::IGF FUNDING ACTION,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,9e20c3f058da434d8629102de888d6d5,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48540,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,26782338.84,IGF::OT::IGF F177 ENGINE SUSTAINMENT,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,1ab5737e0cfd4d738d9b6c9804dafb0e,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48544,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,31804027.35,IGF::OT::IGF F117 ENGINE SUSTAINMENT,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,036311352794405e82f5365b00676f2b,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
48547,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",5301 BOLSA AVE,HUNTINGTON BEACH,CA,92647,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,59126346.02,IGF::OT::IGF FUND FY16 SUSTAINMENT LABOR AND TRAVEL,NA,HUNTINGTON BEACH,CA,CA48,R499: SUPPORT- PROFESSIONAL: OTHER,acb02d8124184a5397b38f1ea08cc379,"HUNTINGTON BEACH, CA","HUNTINGTON BEACH, CA",notInBeltway,-117.9988026,33.6594835,-117.9988026,33.6594835,notInBeltway,0,0,Department of Defense
